Pais;Categoria;Subcategoria;KPI;Canal;Periodo;Valor;Variacion_vs_PY
Peru;NARTD;;Frequency;Total Market;MAT Dec-23;70.9;-0.04212168486739465
Peru;NARTD;;Frequency;Total Market;MAT Dec-24;64.1;-0.04212168486739465
Peru;NARTD;;Frequency;Total Market;MAT Dec-25;61.4;-0.04212168486739465
Peru;NARTD;;Frequency;Modern Trade;MAT Dec-23;9.9;-0.04123711340206171
Peru;NARTD;;Frequency;Modern Trade;MAT Dec-24;9.7;-0.04123711340206171
Peru;NARTD;;Frequency;Modern Trade;MAT Dec-25;9.3;-0.04123711340206171
Peru;NARTD;;Frequency;Hypermarket;MAT Dec-23;5.5;-0.05882352941176472
Peru;NARTD;;Frequency;Hypermarket;MAT Dec-24;5.1;-0.05882352941176472
Peru;NARTD;;Frequency;Hypermarket;MAT Dec-25;4.8;-0.05882352941176472
Peru;NARTD;;Frequency;Supermarket;MAT Dec-23;4.8;-0.16666666666666674
Peru;NARTD;;Frequency;Supermarket;MAT Dec-24;4.2;-0.16666666666666674
Peru;NARTD;;Frequency;Supermarket;MAT Dec-25;3.5;-0.16666666666666674
Peru;NARTD;;Frequency;Convenience;MAT Dec-23;5.1;-0.23404255319148937
Peru;NARTD;;Frequency;Convenience;MAT Dec-24;4.7;-0.23404255319148937
Peru;NARTD;;Frequency;Convenience;MAT Dec-25;3.6;-0.23404255319148937
Peru;NARTD;;Frequency;Discounters;MAT Dec-23;5.7;-0.03571428571428559
Peru;NARTD;;Frequency;Discounters;MAT Dec-24;5.6;-0.03571428571428559
Peru;NARTD;;Frequency;Discounters;MAT Dec-25;5.4;-0.03571428571428559
Peru;NARTD;;Frequency;Wholesalers;MAT Dec-23;4.9;0
Peru;NARTD;;Frequency;Wholesalers;MAT Dec-24;4.8;0
Peru;NARTD;;Frequency;Wholesalers;MAT Dec-25;4.8;0
Peru;NARTD;;Frequency;Traditional Trade;MAT Dec-23;59.5;-0.07854406130268199
Peru;NARTD;;Frequency;Traditional Trade;MAT Dec-24;52.2;-0.07854406130268199
Peru;NARTD;;Frequency;Traditional Trade;MAT Dec-25;48.1;-0.07854406130268199
Peru;NARTD;;Frequency;Minimarkets;MAT Dec-23;4.4;-0.24444444444444446
Peru;NARTD;;Frequency;Minimarkets;MAT Dec-24;4.5;-0.24444444444444446
Peru;NARTD;;Frequency;Minimarkets;MAT Dec-25;3.4;-0.24444444444444446
Peru;NARTD;;Frequency;Traditional Stores;MAT Dec-23;54.7;-0.08297872340425527
Peru;NARTD;;Frequency;Traditional Stores;MAT Dec-24;47;-0.08297872340425527
Peru;NARTD;;Frequency;Traditional Stores;MAT Dec-25;43.1;-0.08297872340425527
Peru;NARTD;;Frequency;Pharma;MAT Dec-23;1.9;-0.1578947368421052
Peru;NARTD;;Frequency;Pharma;MAT Dec-24;1.9;-0.1578947368421052
Peru;NARTD;;Frequency;Pharma;MAT Dec-25;1.6;-0.1578947368421052
Peru;NARTD;;Frequency;Ecomm;MAT Dec-23;2.7;-0.09090909090909094
Peru;NARTD;;Frequency;Ecomm;MAT Dec-24;2.2;-0.09090909090909094
Peru;NARTD;;Frequency;Ecomm;MAT Dec-25;2;-0.09090909090909094
Peru;NARTD;;Frequency;Door to Door;MAT Dec-23;6.3;0.014492753623188248
Peru;NARTD;;Frequency;Door to Door;MAT Dec-24;6.9;0.014492753623188248
Peru;NARTD;;Frequency;Door to Door;MAT Dec-25;7;0.014492753623188248
Peru;NARTD;;Frequency;Specialized Stores;MAT Dec-23;1.4;-0.1875
Peru;NARTD;;Frequency;Specialized Stores;MAT Dec-24;1.6;-0.1875
Peru;NARTD;;Frequency;Specialized Stores;MAT Dec-25;1.3;-0.1875
Peru;TCCC;;Frequency;Total Market;MAT Dec-23;33.8;-0.053333333333333344
Peru;TCCC;;Frequency;Total Market;MAT Dec-24;30;-0.053333333333333344
Peru;TCCC;;Frequency;Total Market;MAT Dec-25;28.4;-0.053333333333333344
Peru;TCCC;;Frequency;Modern Trade;MAT Dec-23;6.2;-0.033333333333333326
Peru;TCCC;;Frequency;Modern Trade;MAT Dec-24;6;-0.033333333333333326
Peru;TCCC;;Frequency;Modern Trade;MAT Dec-25;5.8;-0.033333333333333326
Peru;TCCC;;Frequency;Hypermarket;MAT Dec-23;4;-0.05714285714285716
Peru;TCCC;;Frequency;Hypermarket;MAT Dec-24;3.5;-0.05714285714285716
Peru;TCCC;;Frequency;Hypermarket;MAT Dec-25;3.3;-0.05714285714285716
Peru;TCCC;;Frequency;Supermarket;MAT Dec-23;3.6;-0.06060606060606055
Peru;TCCC;;Frequency;Supermarket;MAT Dec-24;3.3;-0.06060606060606055
Peru;TCCC;;Frequency;Supermarket;MAT Dec-25;3.1;-0.06060606060606055
Peru;TCCC;;Frequency;Convenience;MAT Dec-23;3.8;-0.20000000000000007
Peru;TCCC;;Frequency;Convenience;MAT Dec-24;3.5;-0.20000000000000007
Peru;TCCC;;Frequency;Convenience;MAT Dec-25;2.8;-0.20000000000000007
Peru;TCCC;;Frequency;Discounters;MAT Dec-23;3.6;-0.02857142857142858
Peru;TCCC;;Frequency;Discounters;MAT Dec-24;3.5;-0.02857142857142858
Peru;TCCC;;Frequency;Discounters;MAT Dec-25;3.4;-0.02857142857142858
Peru;TCCC;;Frequency;Wholesalers;MAT Dec-23;4.6;0.04347826086956519
Peru;TCCC;;Frequency;Wholesalers;MAT Dec-24;4.6;0.04347826086956519
Peru;TCCC;;Frequency;Wholesalers;MAT Dec-25;4.8;0.04347826086956519
Peru;TCCC;;Frequency;Traditional Trade;MAT Dec-23;29;-0.07228915662650592
Peru;TCCC;;Frequency;Traditional Trade;MAT Dec-24;24.9;-0.07228915662650592
Peru;TCCC;;Frequency;Traditional Trade;MAT Dec-25;23.1;-0.07228915662650592
Peru;TCCC;;Frequency;Minimarkets;MAT Dec-23;3.8;-0.26315789473684215
Peru;TCCC;;Frequency;Minimarkets;MAT Dec-24;3.8;-0.26315789473684215
Peru;TCCC;;Frequency;Minimarkets;MAT Dec-25;2.8;-0.26315789473684215
Peru;TCCC;;Frequency;Traditional Stores;MAT Dec-23;27;-0.08444444444444443
Peru;TCCC;;Frequency;Traditional Stores;MAT Dec-24;22.5;-0.08444444444444443
Peru;TCCC;;Frequency;Traditional Stores;MAT Dec-25;20.6;-0.08444444444444443
Peru;TCCC;;Frequency;Pharma;MAT Dec-23;1.4;0
Peru;TCCC;;Frequency;Pharma;MAT Dec-24;1.3;0
Peru;TCCC;;Frequency;Pharma;MAT Dec-25;1.3;0
Peru;TCCC;;Frequency;Ecomm;MAT Dec-23;2.5;-0.05263157894736836
Peru;TCCC;;Frequency;Ecomm;MAT Dec-24;1.9;-0.05263157894736836
Peru;TCCC;;Frequency;Ecomm;MAT Dec-25;1.8;-0.05263157894736836
Peru;TCCC;;Frequency;Door to Door;MAT Dec-23;3;-0.22857142857142854
Peru;TCCC;;Frequency;Door to Door;MAT Dec-24;3.5;-0.22857142857142854
Peru;TCCC;;Frequency;Door to Door;MAT Dec-25;2.7;-0.22857142857142854
Peru;TCCC;;Frequency;Specialized Stores;MAT Dec-23;1.1;-0.1428571428571428
Peru;TCCC;;Frequency;Specialized Stores;MAT Dec-24;1.4;-0.1428571428571428
Peru;TCCC;;Frequency;Specialized Stores;MAT Dec-25;1.2;-0.1428571428571428
Peru;NARTD;;Volume per Trip;Total Market;MAT Dec-23;3.16;0.014204545454545414
Peru;NARTD;;Volume per Trip;Total Market;MAT Dec-24;3.52;0.014204545454545414
Peru;NARTD;;Volume per Trip;Total Market;MAT Dec-25;3.57;0.014204545454545414
Peru;NARTD;;Volume per Trip;Modern Trade;MAT Dec-23;4.01;0.01703163017031617
Peru;NARTD;;Volume per Trip;Modern Trade;MAT Dec-24;4.11;0.01703163017031617
Peru;NARTD;;Volume per Trip;Modern Trade;MAT Dec-25;4.18;0.01703163017031617
Peru;NARTD;;Volume per Trip;Hypermarket;MAT Dec-23;4.67;0.03893442622950838
Peru;NARTD;;Volume per Trip;Hypermarket;MAT Dec-24;4.88;0.03893442622950838
Peru;NARTD;;Volume per Trip;Hypermarket;MAT Dec-25;5.07;0.03893442622950838
Peru;NARTD;;Volume per Trip;Supermarket;MAT Dec-23;3.76;-0.08196721311475419
Peru;NARTD;;Volume per Trip;Supermarket;MAT Dec-24;3.66;-0.08196721311475419
Peru;NARTD;;Volume per Trip;Supermarket;MAT Dec-25;3.36;-0.08196721311475419
Peru;NARTD;;Volume per Trip;Convenience;MAT Dec-23;2.3;0.09465020576131677
Peru;NARTD;;Volume per Trip;Convenience;MAT Dec-24;2.43;0.09465020576131677
Peru;NARTD;;Volume per Trip;Convenience;MAT Dec-25;2.66;0.09465020576131677
Peru;NARTD;;Volume per Trip;Discounters;MAT Dec-23;4.07;-0.024213075060532607
Peru;NARTD;;Volume per Trip;Discounters;MAT Dec-24;4.13;-0.024213075060532607
Peru;NARTD;;Volume per Trip;Discounters;MAT Dec-25;4.03;-0.024213075060532607
Peru;NARTD;;Volume per Trip;Wholesalers;MAT Dec-23;10.13;-0.08629893238434172
Peru;NARTD;;Volume per Trip;Wholesalers;MAT Dec-24;11.24;-0.08629893238434172
Peru;NARTD;;Volume per Trip;Wholesalers;MAT Dec-25;10.27;-0.08629893238434172
Peru;NARTD;;Volume per Trip;Traditional Trade;MAT Dec-23;2.39;0.0625
Peru;NARTD;;Volume per Trip;Traditional Trade;MAT Dec-24;2.72;0.0625
Peru;NARTD;;Volume per Trip;Traditional Trade;MAT Dec-25;2.89;0.0625
Peru;NARTD;;Volume per Trip;Minimarkets;MAT Dec-23;3.99;-0.13307984790874527
Peru;NARTD;;Volume per Trip;Minimarkets;MAT Dec-24;5.26;-0.13307984790874527
Peru;NARTD;;Volume per Trip;Minimarkets;MAT Dec-25;4.56;-0.13307984790874527
Peru;NARTD;;Volume per Trip;Traditional Stores;MAT Dec-23;2.25;0.04382470119521931
Peru;NARTD;;Volume per Trip;Traditional Stores;MAT Dec-24;2.51;0.04382470119521931
Peru;NARTD;;Volume per Trip;Traditional Stores;MAT Dec-25;2.62;0.04382470119521931
Peru;NARTD;;Volume per Trip;Pharma;MAT Dec-23;1.76;0.21818181818181803
Peru;NARTD;;Volume per Trip;Pharma;MAT Dec-24;1.65;0.21818181818181803
Peru;NARTD;;Volume per Trip;Pharma;MAT Dec-25;2.01;0.21818181818181803
Peru;NARTD;;Volume per Trip;Ecomm;MAT Dec-23;5.19;-0.043421052631578916
Peru;NARTD;;Volume per Trip;Ecomm;MAT Dec-24;7.6;-0.043421052631578916
Peru;NARTD;;Volume per Trip;Ecomm;MAT Dec-25;7.27;-0.043421052631578916
Peru;NARTD;;Volume per Trip;Door to Door;MAT Dec-23;25.39;-0.04763719512195119
Peru;NARTD;;Volume per Trip;Door to Door;MAT Dec-24;26.24;-0.04763719512195119
Peru;NARTD;;Volume per Trip;Door to Door;MAT Dec-25;24.99;-0.04763719512195119
Peru;NARTD;;Volume per Trip;Specialized Stores;MAT Dec-23;4.69;-0.020725388601036343
Peru;NARTD;;Volume per Trip;Specialized Stores;MAT Dec-24;3.86;-0.020725388601036343
Peru;NARTD;;Volume per Trip;Specialized Stores;MAT Dec-25;3.78;-0.020725388601036343
Peru;TCCC;;Volume per Trip;Total Market;MAT Dec-23;2.26;0.008130081300812941
Peru;TCCC;;Volume per Trip;Total Market;MAT Dec-24;2.46;0.008130081300812941
Peru;TCCC;;Volume per Trip;Total Market;MAT Dec-25;2.48;0.008130081300812941
Peru;TCCC;;Volume per Trip;Modern Trade;MAT Dec-23;3.23;-0.060975609756097504
Peru;TCCC;;Volume per Trip;Modern Trade;MAT Dec-24;3.28;-0.060975609756097504
Peru;TCCC;;Volume per Trip;Modern Trade;MAT Dec-25;3.08;-0.060975609756097504
Peru;TCCC;;Volume per Trip;Hypermarket;MAT Dec-23;3.85;-0.02010050251256279
Peru;TCCC;;Volume per Trip;Hypermarket;MAT Dec-24;3.98;-0.02010050251256279
Peru;TCCC;;Volume per Trip;Hypermarket;MAT Dec-25;3.9;-0.02010050251256279
Peru;TCCC;;Volume per Trip;Supermarket;MAT Dec-23;3;-0.054545454545454564
Peru;TCCC;;Volume per Trip;Supermarket;MAT Dec-24;2.75;-0.054545454545454564
Peru;TCCC;;Volume per Trip;Supermarket;MAT Dec-25;2.6;-0.054545454545454564
Peru;TCCC;;Volume per Trip;Convenience;MAT Dec-23;1.96;0.11458333333333348
Peru;TCCC;;Volume per Trip;Convenience;MAT Dec-24;1.92;0.11458333333333348
Peru;TCCC;;Volume per Trip;Convenience;MAT Dec-25;2.14;0.11458333333333348
Peru;TCCC;;Volume per Trip;Discounters;MAT Dec-23;3.05;-0.20058997050147498
Peru;TCCC;;Volume per Trip;Discounters;MAT Dec-24;3.39;-0.20058997050147498
Peru;TCCC;;Volume per Trip;Discounters;MAT Dec-25;2.71;-0.20058997050147498
Peru;TCCC;;Volume per Trip;Wholesalers;MAT Dec-23;6.69;-0.14927344782034346
Peru;TCCC;;Volume per Trip;Wholesalers;MAT Dec-24;7.57;-0.14927344782034346
Peru;TCCC;;Volume per Trip;Wholesalers;MAT Dec-25;6.44;-0.14927344782034346
Peru;TCCC;;Volume per Trip;Traditional Trade;MAT Dec-23;2.06;0.040723981900452344
Peru;TCCC;;Volume per Trip;Traditional Trade;MAT Dec-24;2.21;0.040723981900452344
Peru;TCCC;;Volume per Trip;Traditional Trade;MAT Dec-25;2.3;0.040723981900452344
Peru;TCCC;;Volume per Trip;Minimarkets;MAT Dec-23;3.6;-0.24647887323943662
Peru;TCCC;;Volume per Trip;Minimarkets;MAT Dec-24;4.26;-0.24647887323943662
Peru;TCCC;;Volume per Trip;Minimarkets;MAT Dec-25;3.21;-0.24647887323943662
Peru;TCCC;;Volume per Trip;Traditional Stores;MAT Dec-23;1.95;0.05418719211822687
Peru;TCCC;;Volume per Trip;Traditional Stores;MAT Dec-24;2.03;0.05418719211822687
Peru;TCCC;;Volume per Trip;Traditional Stores;MAT Dec-25;2.14;0.05418719211822687
Peru;TCCC;;Volume per Trip;Pharma;MAT Dec-23;3.22;0.21457489878542502
Peru;TCCC;;Volume per Trip;Pharma;MAT Dec-24;2.47;0.21457489878542502
Peru;TCCC;;Volume per Trip;Pharma;MAT Dec-25;3;0.21457489878542502
Peru;TCCC;;Volume per Trip;Ecomm;MAT Dec-23;3.73;-0.016000000000000014
Peru;TCCC;;Volume per Trip;Ecomm;MAT Dec-24;3.75;-0.016000000000000014
Peru;TCCC;;Volume per Trip;Ecomm;MAT Dec-25;3.69;-0.016000000000000014
Peru;TCCC;;Volume per Trip;Door to Door;MAT Dec-23;4.38;-0.45840000000000003
Peru;TCCC;;Volume per Trip;Door to Door;MAT Dec-24;12.5;-0.45840000000000003
Peru;TCCC;;Volume per Trip;Door to Door;MAT Dec-25;6.77;-0.45840000000000003
Peru;TCCC;;Volume per Trip;Specialized Stores;MAT Dec-23;3.66;-0.07017543859649134
Peru;TCCC;;Volume per Trip;Specialized Stores;MAT Dec-24;2.85;-0.07017543859649134
Peru;TCCC;;Volume per Trip;Specialized Stores;MAT Dec-25;2.65;-0.07017543859649134
Peru;FMCG;;Value USD;Total Market;MAT Dec-23;11189990000;0.08891673103164721
Peru;FMCG;;Value USD;Total Market;MAT Dec-24;11820610000;0.08891673103164721
Peru;FMCG;;Value USD;Total Market;MAT Dec-25;12871660000;0.08891673103164721
Peru;FMCG;;Value USD;Modern Trade;MAT Dec-23;1620468000;0.1276472520253995
Peru;FMCG;;Value USD;Modern Trade;MAT Dec-24;1826800000;0.1276472520253995
Peru;FMCG;;Value USD;Modern Trade;MAT Dec-25;2059986000;0.1276472520253995
Peru;FMCG;;Value USD;Hypermarket;MAT Dec-23;871912900;0.15209788484687392
Peru;FMCG;;Value USD;Hypermarket;MAT Dec-24;983016300;0.15209788484687392
Peru;FMCG;;Value USD;Hypermarket;MAT Dec-25;1132531000;0.15209788484687392
Peru;FMCG;;Value USD;Supermarket;MAT Dec-23;378266400;-0.2421156959265255
Peru;FMCG;;Value USD;Supermarket;MAT Dec-24;348093500;-0.2421156959265255
Peru;FMCG;;Value USD;Supermarket;MAT Dec-25;263814600;-0.2421156959265255
Peru;FMCG;;Value USD;Convenience;MAT Dec-23;32028170;0.24956036103214174
Peru;FMCG;;Value USD;Convenience;MAT Dec-24;51496800;0.24956036103214174
Peru;FMCG;;Value USD;Convenience;MAT Dec-25;64348360;0.24956036103214174
Peru;FMCG;;Value USD;Discounters;MAT Dec-23;332424900;0.3459110695694383
Peru;FMCG;;Value USD;Discounters;MAT Dec-24;434476700;0.3459110695694383
Peru;FMCG;;Value USD;Discounters;MAT Dec-25;584767000;0.3459110695694383
Peru;FMCG;;Value USD;Wholesalers;MAT Dec-23;531841700;-0.03340967555933394
Peru;FMCG;;Value USD;Wholesalers;MAT Dec-24;507451800;-0.03340967555933394
Peru;FMCG;;Value USD;Wholesalers;MAT Dec-25;490498000;-0.03340967555933394
Peru;FMCG;;Value USD;Traditional Trade;MAT Dec-23;7994898000;0.09080603494107087
Peru;FMCG;;Value USD;Traditional Trade;MAT Dec-24;8417315000;0.09080603494107087
Peru;FMCG;;Value USD;Traditional Trade;MAT Dec-25;9181658000;0.09080603494107087
Peru;FMCG;;Value USD;Minimarkets;MAT Dec-23;188959800;0.032364745773569625
Peru;FMCG;;Value USD;Minimarkets;MAT Dec-24;224787800;0.032364745773569625
Peru;FMCG;;Value USD;Minimarkets;MAT Dec-25;232063000;0.032364745773569625
Peru;FMCG;;Value USD;Traditional Stores;MAT Dec-23;3970285000;0.10184291651809385
Peru;FMCG;;Value USD;Traditional Stores;MAT Dec-24;4240344000;0.10184291651809385
Peru;FMCG;;Value USD;Traditional Stores;MAT Dec-25;4672193000;0.10184291651809385
Peru;FMCG;;Value USD;Pharma;MAT Dec-23;469935300;0.15255417726742482
Peru;FMCG;;Value USD;Pharma;MAT Dec-24;498234800;0.15255417726742482
Peru;FMCG;;Value USD;Pharma;MAT Dec-25;574242600;0.15255417726742482
Peru;FMCG;;Value USD;Ecomm;MAT Dec-23;93813400;0.28014932624787314
Peru;FMCG;;Value USD;Ecomm;MAT Dec-24;91198970;0.28014932624787314
Peru;FMCG;;Value USD;Ecomm;MAT Dec-25;116748300;0.28014932624787314
Peru;FMCG;;Value USD;Door to Door;MAT Dec-23;384201800;-0.1150435580448037
Peru;FMCG;;Value USD;Door to Door;MAT Dec-24;365661500;-0.1150435580448037
Peru;FMCG;;Value USD;Door to Door;MAT Dec-25;323594500;-0.1150435580448037
Peru;FMCG;;Value USD;Specialized Stores;MAT Dec-23;23628300;-0.0011416153926661066
Peru;FMCG;;Value USD;Specialized Stores;MAT Dec-24;29046560;-0.0011416153926661066
Peru;FMCG;;Value USD;Specialized Stores;MAT Dec-25;29013400;-0.0011416153926661066
Peru;NARTD;;Value USD;Total Market;MAT Dec-23;846717200;0.08536709245234575
Peru;NARTD;;Value USD;Total Market;MAT Dec-24;892882700;0.08536709245234575
Peru;NARTD;;Value USD;Total Market;MAT Dec-25;969105500;0.08536709245234575
Peru;NARTD;;Value USD;Modern Trade;MAT Dec-23;99548160;0.11649780621438
Peru;NARTD;;Value USD;Modern Trade;MAT Dec-24;122596300;0.11649780621438
Peru;NARTD;;Value USD;Modern Trade;MAT Dec-25;136878500;0.11649780621438
Peru;NARTD;;Value USD;Hypermarket;MAT Dec-23;45418670;0.16077972077685154
Peru;NARTD;;Value USD;Hypermarket;MAT Dec-24;54789870;0.16077972077685154
Peru;NARTD;;Value USD;Hypermarket;MAT Dec-25;63598970;0.16077972077685154
Peru;NARTD;;Value USD;Supermarket;MAT Dec-23;20685340;-0.29225602139558504
Peru;NARTD;;Value USD;Supermarket;MAT Dec-24;19293700;-0.29225602139558504
Peru;NARTD;;Value USD;Supermarket;MAT Dec-25;13655000;-0.29225602139558504
Peru;NARTD;;Value USD;Convenience;MAT Dec-23;8948516;0.14688663739810903
Peru;NARTD;;Value USD;Convenience;MAT Dec-24;10805680;0.14688663739810903
Peru;NARTD;;Value USD;Convenience;MAT Dec-25;12392890;0.14688663739810903
Peru;NARTD;;Value USD;Discounters;MAT Dec-23;24443510;0.24040871322226542
Peru;NARTD;;Value USD;Discounters;MAT Dec-24;37643020;0.24040871322226542
Peru;NARTD;;Value USD;Discounters;MAT Dec-25;46692730;0.24040871322226542
Peru;NARTD;;Value USD;Wholesalers;MAT Dec-23;44235310;-0.093886489288879
Peru;NARTD;;Value USD;Wholesalers;MAT Dec-24;49610120;-0.093886489288879
Peru;NARTD;;Value USD;Wholesalers;MAT Dec-25;44952400;-0.093886489288879
Peru;NARTD;;Value USD;Traditional Trade;MAT Dec-23;664963600;0.09738695459613456
Peru;NARTD;;Value USD;Traditional Trade;MAT Dec-24;678499500;0.09738695459613456
Peru;NARTD;;Value USD;Traditional Trade;MAT Dec-25;744576500;0.09738695459613456
Peru;NARTD;;Value USD;Minimarkets;MAT Dec-23;18232830;-0.2543118696160419
Peru;NARTD;;Value USD;Minimarkets;MAT Dec-24;27109470;-0.2543118696160419
Peru;NARTD;;Value USD;Minimarkets;MAT Dec-25;20215210;-0.2543118696160419
